
George	NNP	B-NP
Orwell	NNP	I-NP
.	.	O

The	DT	B-NP
author	NN	I-NP
of	IN	B-PP
the	DT	B-NP
futuristic	JJ	I-NP
novel	NN	I-NP
``	``	I-NP
1984	CD	I-NP
''	''	O
invented	VBN	B-VP
a	DT	B-NP
language	NN	I-NP
called	VBN	B-VP
Newspeak	NNP	B-NP
that	WDT	B-NP
made	VBD	B-VP
it	PRP	B-NP
impossible	JJ	B-ADJP
to	TO	B-VP
fully	RB	I-VP
develop	VB	I-VP
a	DT	B-NP
heretical	JJ	I-NP
thought	VBD	I-NP
--	:	O
that	DT	B-NP
is	VBZ	B-VP
,	,	O
anything	NN	B-NP
negative	JJ	B-ADJP
about	IN	B-PP
the	DT	B-NP
policies	NNS	I-NP
and	CC	I-NP
practices	NNS	I-NP
of	IN	B-PP
the	DT	B-NP
state	NN	I-NP
.	.	O

Wall	NNP	B-NP
Street	NNP	I-NP
has	VBZ	B-VP
n't	RB	I-VP
gotten	VBN	I-VP
that	IN	B-ADVP
far	RB	I-ADVP
yet	RB	B-ADVP
,	,	O
but	CC	O
it	PRP	B-NP
has	VBZ	B-VP
made	VBN	I-VP
a	DT	B-NP
promising	JJ	I-NP
start	NN	I-NP
.	.	O

Its	PRP$	B-NP
language	NN	I-NP
--	:	O
call	VB	B-VP
it	PRP	B-NP
Streetspeak	NNP	B-NP
--	:	O
is	VBZ	B-VP
increasingly	RB	B-ADVP
mellifluous	JJ	B-ADJP
,	,	O
reassuring	VBG	B-ADJP
,	,	O
and	CC	O
designed	VBD	B-VP
to	TO	I-VP
make	VB	I-VP
financial	JJ	B-NP
products	NNS	I-NP
and	CC	I-NP
maneuvers	NNS	I-NP
appear	VBP	B-VP
better	JJR	B-ADJP
,	,	I-ADJP
safer	JJR	I-ADJP
or	CC	I-ADJP
cheaper	JJR	I-ADJP
than	IN	B-SBAR
they	PRP	B-NP
really	RB	B-ADVP
are	VBP	B-VP
.	.	O

When	WRB	B-ADVP
something	NN	B-NP
undeniably	RB	B-ADJP
nasty	JJ	I-ADJP
happens	VBZ	B-VP
,	,	O
a	DT	B-NP
few	JJ	I-NP
euphemisms	NNS	I-NP
are	VBP	B-VP
deployed	VBN	I-VP
to	TO	B-VP
simply	RB	I-VP
make	VB	I-VP
it	PRP	B-NP
disappear	VB	B-VP
,	,	O
much	JJ	B-ADVP
as	IN	B-SBAR
a	DT	B-NP
fresh	JJ	I-NP
grave	NN	I-NP
may	MD	B-VP
be	VB	I-VP
covered	VBN	I-VP
by	IN	B-PP
a	DT	B-NP
blanket	NN	I-NP
of	IN	B-PP
flowers	NNS	B-NP
.	.	O

For	IN	B-PP
example	NN	B-NP
,	,	O
we	PRP	B-NP
'll	MD	B-VP
bet	VB	I-VP
you	PRP	B-NP
thought	VBD	B-VP
that	IN	B-SBAR
the	DT	B-NP
stock	NN	I-NP
market	NN	I-NP
crashed	VBD	B-VP
two	CD	B-NP
years	NNS	I-NP
ago	RB	B-ADVP
.	.	O

Wrong	JJ	B-ADJP
.	.	O

According	VBG	B-PP
to	TO	B-PP
some	DT	B-NP
of	IN	B-PP
the	DT	B-NP
grand	JJ	I-NP
panjandrums	NNS	I-NP
of	IN	B-PP
the	DT	B-NP
market	NN	I-NP
,	,	O
it	PRP	B-NP
never	RB	B-ADVP
happened	VBD	B-VP
.	.	O

In	IN	B-PP
their	PRP$	B-NP
lexicon	NN	I-NP
the	DT	B-NP
508-point	JJ	I-NP
collapse	NN	I-NP
in	IN	B-PP
the	DT	B-NP
Dow	NNP	I-NP
Jones	NNP	I-NP
Industrial	NNP	I-NP
Average	NNP	I-NP
on	IN	B-PP
Oct.	NNP	B-NP
19	CD	I-NP
,	,	I-NP
1987	CD	I-NP
,	,	O
was	VBD	B-VP
just	RB	B-NP
a	DT	I-NP
big	JJ	I-NP
blip	NN	I-NP
.	.	O

Trotting	VBG	B-VP
out	RP	B-PRT
a	DT	B-NP
much-beloved	JJ	I-NP
Streetspeak	NNP	I-NP
term	NN	I-NP
,	,	O
New	NNP	B-NP
York	NNP	I-NP
Stock	NNP	I-NP
Exchange	NNP	I-NP
Chairman	NNP	I-NP
John	NNP	I-NP
Phelan	NNP	I-NP
recently	RB	B-ADVP
declared	VBD	B-VP
that	DT	O
history	NN	B-NP
would	MD	B-VP
record	VB	I-VP
the	DT	B-NP
event	NN	I-NP
as	IN	B-PP
only	RB	B-NP
``	``	I-NP
a	DT	I-NP
major	JJ	I-NP
technical	JJ	I-NP
correction	NN	I-NP
.	.	O
''	''	O

-LRB-	(	O
Another	DT	B-NP
much-beloved	JJ	I-NP
saying	NN	I-NP
,	,	O
however	RB	B-ADVP
,	,	O
this	DT	B-NP
one	CD	I-NP
in	IN	B-PP
plain	JJ	B-NP
English	NNP	I-NP
,	,	O
holds	VBZ	B-VP
that	IN	B-SBAR
if	IN	B-SBAR
something	NN	B-NP
walks	VBZ	B-VP
like	IN	B-PP
a	DT	B-NP
duck	NN	I-NP
and	CC	O
quacks	NNS	B-VP
like	IN	B-PP
a	DT	B-NP
duck	NN	I-NP
,	,	O
it	PRP	B-NP
is	VBZ	B-VP
a	DT	B-NP
duck	NN	I-NP
.	.	O

On	IN	B-PP
Oct.	NNP	B-NP
29	CD	I-NP
,	,	I-NP
1929	CD	I-NP
--	:	O
a	DT	B-NP
date	NN	I-NP
historians	NNS	B-NP
stubbornly	RB	B-ADVP
insist	VBP	B-VP
on	IN	B-PP
associating	VBG	B-VP
with	IN	B-PP
the	DT	B-NP
dreaded	VBN	I-NP
C-word	NN	I-NP
--	:	O
the	DT	B-NP
DJ	NNP	I-NP
industrials	NNS	I-NP
fell	VBD	B-VP
12.8	CD	B-NP
%	NN	I-NP
.	.	O

In	IN	B-PP
the	DT	B-NP
``	``	I-NP
technical	JJ	I-NP
correction	NN	I-NP
''	''	O
of	IN	B-PP
two	CD	B-NP
years	NNS	I-NP
ago	RB	B-ADVP
,	,	O
they	PRP	B-NP
lost	VBD	B-VP
a	DT	B-NP
whopping	JJ	I-NP
22.6	CD	I-NP
%	NN	I-NP
.	.	O
-RRB-	)	O

Customers	NNS	B-NP
hear	VBP	B-VP
a	DT	B-NP
lot	NN	I-NP
of	IN	B-PP
this	DT	B-NP
stuff	NN	I-NP
from	IN	B-PP
people	NNS	B-NP
who	WP	B-NP
try	VBP	B-VP
to	TO	I-VP
sell	VB	I-VP
them	PRP	B-NP
stock	VB	B-NP
.	.	O

These	DT	B-NP
people	NNS	I-NP
used	VBN	B-VP
to	TO	I-VP
be	VB	I-VP
called	VBN	I-VP
brokers	NNS	B-NP
,	,	O
but	CC	O
apparently	RB	B-ADVP
this	DT	B-NP
word	NN	I-NP
either	DT	O
is	VBZ	B-VP
not	RB	O
grandiose	JJ	B-ADJP
enough	RB	I-ADJP
or	CC	O
carries	VBZ	B-VP
too	RB	B-NP
many	JJ	I-NP
negative	JJ	I-NP
connotations	NNS	I-NP
from	IN	B-PP
the	DT	B-NP
aforementioned	JJ	I-NP
technical	JJ	I-NP
correction	NN	I-NP
,	,	O
when	WRB	B-ADVP
terrified	VBN	B-NP
customers	NNS	I-NP
could	MD	B-VP
n't	RB	I-VP
raise	VB	I-VP
brokers	NNS	B-NP
on	IN	B-PP
the	DT	B-NP
phone	NN	I-NP
.	.	O

Either	CC	B-NP
way	NN	I-NP
,	,	O
the	DT	B-NP
word	NN	I-NP
``	``	I-NP
broker	NN	I-NP
''	''	O
is	VBZ	B-VP
clearly	RB	B-ADVP
out	IN	B-PP
of	IN	B-PP
favor	NN	B-NP
.	.	O

Of	IN	B-PP
the	DT	B-NP
major	JJ	I-NP
New	NNP	I-NP
York-based	JJ	I-NP
securities	NNS	I-NP
firms	NNS	I-NP
,	,	O
only	RB	B-NP
Morgan	NNP	I-NP
Stanley	NNP	I-NP
&	CC	I-NP
Co.	NNP	I-NP
still	RB	B-ADVP
calls	VBZ	B-VP
its	PRP$	B-NP
salespeople	NN	I-NP
brokers	NNS	B-NP
.	.	O

At	IN	B-PP
Merrill	NNP	B-NP
Lynch	NNP	I-NP
&	CC	I-NP
Co.	NNP	I-NP
and	CC	O
Shearson	NNP	B-NP
Lehman	NNP	I-NP
Hutton	NNP	I-NP
Inc.	NNP	I-NP
,	,	O
they	PRP	B-NP
are	VBP	B-VP
``	``	O
financial	JJ	B-NP
consultants	NNS	I-NP
.	.	O
''	''	O

At	IN	B-PP
Drexel	NNP	B-NP
Burnham	NNP	I-NP
Lambert	NNP	I-NP
Inc.	NNP	I-NP
,	,	O
Prudential	NNP	B-NP
Bache	NNP	I-NP
Securities	NNPS	I-NP
,	,	O
and	CC	O
Dean	NNP	B-NP
Witter	NNP	I-NP
Reynolds	NNP	I-NP
Inc.	NNP	I-NP
,	,	O
they	PRP	B-NP
are	VBP	B-VP
``	``	O
account	NN	B-NP
executives	NNS	I-NP
.	.	O
''	''	O

At	IN	B-PP
PaineWebber	NNP	B-NP
Inc.	NNP	I-NP
,	,	O
they	PRP	B-NP
are	VBP	B-VP
``	``	O
investment	NN	B-NP
executives	NNS	I-NP
.	.	O
''	''	O

Such	JJ	B-NP
titles	NNS	I-NP
are	VBP	B-VP
designed	VBN	I-VP
to	TO	I-VP
convey	VB	I-VP
a	DT	B-NP
sense	NN	I-NP
of	IN	B-PP
dignified	VBN	B-NP
,	,	I-NP
broad-scale	JJ	I-NP
competence	NN	I-NP
and	CC	I-NP
expertise	NN	I-NP
in	IN	B-PP
selling	VBG	B-VP
today	NN	B-NP
's	POS	B-NP
myriad	JJ	I-NP
financial	JJ	I-NP
products	NNS	I-NP
.	.	O

It	PRP	B-NP
is	VBZ	B-VP
a	DT	B-NP
competence	NN	I-NP
and	CC	I-NP
expertise	NN	I-NP
that	IN	B-NP
some	DT	B-NP
brokers	NNS	I-NP
themselves	PRP	B-NP
,	,	O
overwhelmed	VBN	B-VP
by	IN	B-PP
all	PDT	B-NP
the	DT	I-NP
new	JJ	I-NP
things	NNS	I-NP
being	VBG	B-VP
dreamed	VBN	I-VP
up	IN	B-PRT
for	IN	B-SBAR
them	PRP	B-NP
to	TO	B-VP
peddle	VB	I-VP
,	,	O
do	VB	B-VP
n't	RB	I-VP
feel	VB	I-VP
.	.	O

``	``	O
It	PRP	B-NP
s	PRP	B-VP
almost	JJ	B-ADVP
product	NN	B-NP
de	FW	I-NP
jour	FW	I-NP
,	,	O
''	''	O
grouses	VBZ	B-VP
one	CD	B-NP
account	NN	I-NP
executive	NN	I-NP
at	IN	B-PP
Dean	NNP	B-NP
Witter	NNP	I-NP
.	.	O

The	DT	B-NP
transmogrified	VBD	I-NP
brokers	NNS	I-NP
never	RB	B-ADVP
let	VBP	B-VP
the	DT	B-NP
C-word	NN	I-NP
cross	VB	B-VP
their	PRP$	B-NP
lips	NNS	I-NP
,	,	O
instead	RB	B-ADVP
stressing	VBG	B-VP
such	JJ	B-NP
terms	NNS	I-NP
as	IN	B-PP
``	``	O
safe	JJ	B-ADJP
,	,	O
''	''	O
``	``	O
insured	VBN	B-ADJP
''	''	O
and	CC	O
``	``	O
guaranteed	VBN	B-ADJP
''	''	O
--	:	O
even	RB	B-SBAR
though	IN	I-SBAR
these	DT	B-NP
terms	NNS	I-NP
may	MD	B-VP
be	VB	I-VP
severely	RB	I-VP
limited	JJ	I-VP
in	IN	B-PP
their	PRP$	B-NP
application	NN	I-NP
to	TO	B-PP
a	DT	B-NP
particular	JJ	I-NP
new	JJ	I-NP
financial	JJ	I-NP
product	NN	I-NP
.	.	O

The	DT	B-NP
names	NNS	I-NP
of	IN	B-PP
some	DT	B-NP
of	IN	B-PP
these	DT	B-NP
products	NNS	I-NP
do	VBP	B-VP
n't	RB	I-VP
suggest	VB	I-VP
the	DT	B-NP
risk	NN	I-NP
involved	VBN	B-VP
in	IN	B-PP
buying	VBG	B-VP
them	PRP	B-NP
,	,	O
either	RB	B-ADVP
.	.	O

A	DT	B-NP
case	NN	I-NP
in	IN	B-PP
point	NN	B-NP
:	:	O
``	``	B-NP
government-plus	JJ	I-NP
''	''	I-NP
bond	NN	I-NP
funds	NNS	I-NP
.	.	O

What	WP	B-NP
could	MD	O
imply	VB	B-VP
more	JJR	B-NP
safety	NN	I-NP
than	IN	B-PP
investing	VBG	B-VP
in	IN	B-PP
government	NN	B-NP
bonds	NNS	I-NP
?	.	O

What	WP	B-NP
could	MD	O
be	VB	B-VP
better	JJR	B-ADJP
than	IN	B-PP
getting	VBG	B-VP
a	DT	B-NP
tad	NN	I-NP
more	JJR	B-NP
income	NN	I-NP
from	IN	B-PP
them	PRP	B-NP
-LRB-	(	O
the	DT	B-NP
plus	CC	I-NP
-RRB-	)	O
than	IN	B-PP
other	JJ	B-NP
people	NNS	I-NP
?	.	O

Indeed	RB	B-ADVP
,	,	O
conservative	JJ	B-NP
investors	NNS	I-NP
,	,	O
many	NN	B-NP
of	IN	B-PP
them	PRP	B-NP
elderly	JJ	B-ADJP
,	,	O
have	VBP	B-VP
poured	VBN	I-VP
more	JJR	B-NP
than	IN	I-NP
$	$	I-NP
50	CD	I-NP
billion	CD	I-NP
into	IN	B-PP
such	JJ	B-NP
funds	NNS	I-NP
,	,	O
which	WDT	B-NP
promise	VBP	B-VP
fatter	JJR	B-NP
yields	NNS	I-NP
than	IN	B-PP
ordinary	JJ	B-NP
Treasury	NNP	I-NP
bonds	NNS	I-NP
--	:	O
only	RB	B-ADVP
to	TO	B-VP
learn	VB	I-VP
later	RB	B-ADVP
that	IN	B-SBAR
these	DT	B-NP
funds	NNS	I-NP
use	VBP	B-VP
part	NN	B-NP
of	IN	B-PP
their	PRP$	B-NP
money	NN	I-NP
to	TO	B-VP
dabble	VB	I-VP
in	IN	B-PP
high-risk	JJ	B-NP
bond	NN	I-NP
options	NNS	I-NP
,	,	O
a	DT	B-NP
gambler	NN	I-NP
's	POS	B-NP
game	NN	I-NP
.	.	O

When	WRB	B-ADVP
a	DT	B-NP
certain	JJ	I-NP
class	NN	I-NP
of	IN	B-PP
investment	NN	B-NP
performs	VBZ	B-VP
so	RB	B-ADVP
poorly	RB	I-ADVP
that	IN	B-SBAR
its	PRP$	B-NP
reputation	NN	I-NP
is	VBZ	B-VP
tarnished	VBN	I-VP
,	,	O
look	VB	B-VP
for	IN	B-SBAR
Wall	NNP	B-NP
Street	NNP	I-NP
to	TO	B-VP
give	VB	I-VP
it	PRP	B-NP
a	DT	B-NP
new	JJ	I-NP
moniker	NN	I-NP
.	.	O

This	DT	B-NP
seems	VBZ	B-VP
to	TO	I-VP
be	VB	I-VP
happening	VBG	I-VP
now	RB	B-ADVP
to	TO	B-PP
limited	JJ	B-NP
partnerships	NNS	I-NP
,	,	O
many	NN	B-NP
of	IN	B-PP
which	WDT	B-NP
either	DT	O
have	NN	B-VP
gone	VBN	I-VP
into	IN	B-PP
the	DT	B-NP
tank	NN	I-NP
in	IN	B-PP
recent	JJ	B-NP
years	NNS	I-NP
or	CC	O
have	VBP	B-VP
otherwise	RB	I-VP
been	VBN	I-VP
grievous	JJ	B-NP
disappointments	NNS	I-NP
.	.	O

They	PRP	B-NP
are	VBP	B-VP
still	RB	I-VP
being	VBG	I-VP
sold	VBN	I-VP
,	,	O
but	CC	O
more	JJR	B-ADVP
and	CC	I-ADVP
more	RBR	I-ADVP
often	RB	I-ADVP
as	IN	B-PP
``	``	O
direct	JJ	B-NP
investments	NNS	I-NP
''	''	O
--	:	O
with	IN	B-PP
all	PDT	B-NP
the	DT	I-NP
same	JJ	I-NP
risks	NNS	I-NP
they	PRP	B-NP
had	VBD	B-VP
under	IN	B-PP
the	DT	B-NP
old	JJ	I-NP
label	NN	I-NP
.	.	O

In	IN	B-PP
such	JJ	B-NP
cases	NNS	I-NP
,	,	O
the	DT	B-NP
game	NN	I-NP
has	VBZ	B-VP
n't	RB	I-VP
changed	VBN	I-VP
,	,	O
only	RB	B-ADVP
the	DT	B-NP
name	NN	I-NP
.	.	O

In	IN	B-PP
others	NNS	B-NP
a	DT	B-NP
familiar	JJ	I-NP
old	JJ	I-NP
name	NN	I-NP
still	RB	B-ADVP
prevails	VBZ	B-VP
,	,	O
but	CC	O
the	DT	B-NP
underlying	VBG	I-NP
game	NN	I-NP
has	VBZ	B-VP
changed	VBN	I-VP
.	.	O

For	IN	B-PP
example	NN	B-NP
,	,	O
``	``	B-NP
no	DT	I-NP
load	NN	I-NP
''	''	I-NP
mutual	JJ	I-NP
funds	NNS	I-NP
remain	VBP	B-VP
a	DT	B-NP
favorite	NN	I-NP
with	IN	B-PP
investors	NNS	B-NP
because	IN	B-SBAR
they	PRP	B-NP
do	VBP	B-VP
n't	RB	I-VP
carry	VB	I-VP
a	DT	B-NP
frontend	NN	I-NP
sales	NNS	I-NP
commission	NN	I-NP
.	.	O

Getting	VBG	B-VP
out	IN	B-PP
of	IN	B-PP
them	PRP	B-NP
,	,	O
however	RB	B-ADVP
,	,	O
may	MD	B-VP
be	VB	I-VP
a	DT	B-NP
different	JJ	I-NP
story	NN	I-NP
now	RB	B-ADVP
.	.	O

Traditional	JJ	B-NP
no-loads	NNS	I-NP
made	VBD	B-VP
their	PRP$	B-NP
money	NN	I-NP
by	IN	B-PP
charging	VBG	B-VP
an	DT	B-NP
annual	JJ	I-NP
management	NN	I-NP
fee	NN	I-NP
,	,	O
usually	RB	B-ADVP
a	DT	B-NP
modest	JJ	I-NP
one	CD	I-NP
;	:	O
they	PRP	B-NP
imposed	VBD	B-VP
no	DT	B-NP
other	JJ	I-NP
fees	NNS	I-NP
,	,	O
and	CC	O
many	JJ	B-NP
still	RB	B-ADVP
do	VBP	B-VP
n't	RB	O
.	.	O

In	IN	B-PP
recent	JJ	B-NP
years	NNS	I-NP
,	,	O
though	RB	B-ADVP
,	,	O
a	DT	B-NP
passel	NN	I-NP
of	IN	B-PP
others	NNS	B-NP
flying	VBG	B-VP
the	DT	B-NP
no-load	JJ	I-NP
flag	NN	I-NP
have	VBP	B-VP
been	VBN	I-VP
imposing	VBG	I-VP
hefty	JJ	B-NP
charges	NNS	I-NP
--	:	O
all	PDT	B-NP
the	DT	I-NP
way	NN	I-NP
up	IN	B-NP
to	TO	I-NP
6	CD	I-NP
%	NN	I-NP
--	:	O
when	WRB	B-ADVP
an	DT	B-NP
investor	NN	I-NP
sells	VBZ	B-VP
his	PRP$	B-NP
shares	NNS	I-NP
.	.	O

Should	MD	O
n't	RB	O
they	PRP	B-NP
properly	RB	B-ADVP
be	VBP	B-VP
called	VBN	I-VP
exit-load	JJ	B-NP
funds	NNS	I-NP
?	.	O

The	DT	B-NP
mutual-fund	JJ	I-NP
industry	NN	I-NP
is	VBZ	B-VP
debating	VBG	I-VP
the	DT	B-NP
question	NN	I-NP
,	,	O
but	CC	O
do	VBP	B-VP
n't	RB	I-VP
expect	VB	I-VP
a	DT	B-NP
new	JJ	I-NP
name	NN	I-NP
while	IN	B-SBAR
the	DT	B-NP
old	JJ	I-NP
one	CD	I-NP
is	VBZ	B-VP
working	VBG	I-VP
so	RB	B-ADVP
well	RB	I-ADVP
.	.	O

And	CC	O
do	VBP	B-VP
n't	RB	I-VP
expect	VB	I-VP
anyone	NN	B-NP
to	TO	B-VP
change	VB	I-VP
the	DT	B-NP
term	NN	I-NP
``	``	I-NP
blue	JJ	I-NP
chip	NN	I-NP
,	,	O
''	''	O
either	DT	B-ADVP
,	,	O
even	RB	B-SBAR
though	IN	I-SBAR
some	DT	B-NP
of	IN	B-PP
the	DT	B-NP
companies	NNS	I-NP
that	WDT	B-NP
still	RB	B-ADVP
enjoy	VB	B-VP
the	DT	B-NP
title	NN	I-NP
may	MD	B-VP
be	VB	I-VP
riskier	JJR	B-NP
investments	NNS	I-NP
than	IN	B-SBAR
they	PRP	B-NP
were	VBD	B-VP
.	.	O

American	NNP	B-NP
Telephone	NNP	I-NP
&	CC	I-NP
Telegraph	NNP	I-NP
Co.	NNP	I-NP
,	,	O
for	IN	B-PP
one	CD	B-NP
,	,	O
is	VBZ	B-VP
still	RB	B-ADVP
a	DT	B-NP
favorite	NN	I-NP
of	IN	B-PP
widows	NNS	B-NP
,	,	O
orphans	NNS	B-NP
and	CC	O
trust	NN	B-NP
departments	NNS	I-NP
--	:	O
but	CC	O
shorn	VB	B-VP
of	IN	B-PP
its	PRP$	B-NP
regional	JJ	I-NP
telephone	NN	I-NP
units	NNS	I-NP
and	CC	O
exposed	VBN	B-VP
to	TO	B-PP
competition	NN	B-NP
on	IN	B-PP
every	DT	B-NP
side	NN	I-NP
,	,	O
it	PRP	B-NP
is	VBZ	B-VP
a	DT	B-NP
far	RB	I-NP
different	JJ	I-NP
investment	NN	I-NP
prospect	NN	I-NP
than	IN	B-SBAR
it	PRP	B-NP
was	VBD	B-VP
before	IN	B-PP
divestiture	NN	B-NP
.	.	O

Also	RB	B-ADVP
,	,	O
blue	JJ	B-NP
chips	NNS	I-NP
in	IN	B-PP
general	JJ	B-ADJP
have	NN	B-VP
suffered	VBN	I-VP
much	RB	B-NP
more	RBR	I-NP
short-term	JJ	I-NP
price	NN	I-NP
volatility	NN	I-NP
in	IN	B-PP
recent	JJ	B-NP
years	NNS	I-NP
.	.	O

Larry	NNP	B-NP
Biehl	NNP	I-NP
,	,	O
a	DT	B-NP
money	NN	I-NP
manager	NN	I-NP
in	IN	B-PP
San	NNP	B-NP
Mateo	NNP	I-NP
,	,	O
Calif.	NNP	B-NP
,	,	O
blames	VBZ	B-VP
that	IN	B-NP
on	IN	B-PP
the	DT	B-NP
advent	NN	I-NP
of	IN	B-PP
program	NN	B-NP
trading	NN	I-NP
,	,	O
in	IN	B-PP
which	WDT	B-NP
computers	NNS	B-NP
used	VBN	B-VP
by	IN	B-PP
big	JJ	B-NP
institutional	JJ	I-NP
investors	NNS	I-NP
are	VBP	B-VP
programmed	VBN	I-VP
to	TO	I-VP
buy	VB	I-VP
and	CC	I-VP
sell	VB	I-VP
big	JJ	B-NP
blocks	NNS	I-NP
when	WRB	B-ADVP
certain	JJ	B-NP
market	NN	I-NP
conditions	NNS	I-NP
prevail	VBP	B-VP
.	.	O

Blue	JJ	B-NP
chips	NNS	I-NP
,	,	O
he	PRP	B-NP
says	VBZ	B-VP
,	,	O
``	``	O
are	VBP	B-VP
now	RB	I-VP
being	VBG	I-VP
referred	VBN	I-VP
to	TO	B-PP
as	IN	B-PP
poker	NN	B-NP
chips	NNS	I-NP
.	.	O
''	''	O

Finally	RB	B-ADVP
,	,	O
even	RB	B-NP
the	DT	I-NP
time-honored	JJ	I-NP
strategy	NN	I-NP
called	VBN	B-VP
``	``	O
value	NN	B-NP
investing	VBG	I-NP
''	''	O
no	RB	B-ADVP
longer	RB	I-ADVP
means	VBZ	B-VP
what	WP	B-NP
it	PRP	B-NP
once	RB	B-ADVP
did	VBD	B-VP
.	.	O

Before	IN	B-PP
the	DT	B-NP
takeover	NN	I-NP
mania	NN	I-NP
of	IN	B-PP
the	DT	B-NP
'80s	NNS	I-NP
,	,	O
it	PRP	B-NP
referred	VBD	B-VP
to	TO	B-PP
rooting	VBG	B-VP
out	IN	B-PRT
through	IN	B-PP
analysis	NN	B-NP
undervalued	VBD	B-NP
stocks	NNS	I-NP
,	,	O
especially	RB	B-ADVP
those	DT	B-NP
with	IN	B-PP
shrewd	JJ	B-NP
management	NN	I-NP
,	,	O
sound	NN	B-NP
fundamentals	NNS	I-NP
and	CC	O
decent	JJ	B-NP
prospects	NNS	I-NP
.	.	O

Now	RB	B-ADVP
,	,	O
says	VBZ	B-VP
Mr.	NNP	B-NP
Biehl	NNP	I-NP
,	,	O
value	NN	B-NP
investing	VBG	I-NP
often	RB	B-ADVP
means	VBZ	B-VP
``	``	O
looking	VBG	B-VP
for	IN	B-PP
downtrodden	JJ	B-NP
companies	NNS	I-NP
with	IN	B-PP
terrible	JJ	B-NP
management	NN	I-NP
that	WDT	B-NP
are	VBP	B-VP
in	IN	B-PP
real	JJ	B-NP
trouble	NN	I-NP
.	.	O
''	''	O

To	TO	B-PP
institutional	JJ	B-NP
investors	NNS	I-NP
or	CC	O
brokers	NNS	B-NP
,	,	O
he	PRP	B-NP
adds	VBZ	B-VP
,	,	O
a	DT	B-NP
company	NN	I-NP
with	IN	B-PP
value	NN	B-NP
is	VBZ	B-VP
a	DT	B-NP
company	NN	I-NP
at	IN	B-PP
risk	NN	B-NP
of	IN	B-PP
being	VBG	B-VP
swallowed	VBN	I-VP
up	RB	B-PRT
.	.	O

Ms.	NNP	B-NP
Bettner	NNP	I-NP
covers	VBZ	B-VP
personal	JJ	B-NP
finance	NN	I-NP
from	IN	B-PP
The	DT	B-NP
Wall	NNP	I-NP
Street	NNP	I-NP
Journal	NNP	I-NP
's	POS	B-NP
Los	NNP	I-NP
Angeles	NNP	I-NP
bureau	NN	I-NP
.	.	O

I	PRP	B-NP
was	VBD	B-VP
amused	VBN	B-ADJP
to	TO	B-VP
read	VB	I-VP
your	PRP$	B-NP
recent	JJ	I-NP
news	NN	I-NP
stories	NNS	I-NP
on	IN	B-PP
the	DT	B-NP
banking	NN	I-NP
industry	NN	I-NP
's	POS	B-NP
reserve	NN	I-NP
additions	NNS	I-NP
and	CC	O
concomitant	JJ	B-NP
threats	NNS	I-NP
to	TO	B-VP
cease	VB	I-VP
making	VBG	I-VP
new	JJ	B-NP
loans	NNS	I-NP
to	TO	B-PP
less-developed	JJ	B-NP
countries	NNS	I-NP
.	.	O

If	IN	B-SBAR
the	DT	B-NP
whole	JJ	I-NP
story	NN	I-NP
were	VBD	B-VP
told	VBN	I-VP
,	,	O
it	PRP	B-NP
would	MD	B-VP
read	VB	I-VP
something	NN	B-NP
like	IN	B-PP
this	DT	B-NP
:	:	O

--	:	O
During	IN	B-PP
the	DT	B-NP
1970s	NNS	I-NP
the	DT	B-NP
commercial	JJ	I-NP
banks	NNS	I-NP
lured	VBD	B-VP
the	DT	B-NP
country	NN	I-NP
loan	NN	I-NP
business	NN	I-NP
away	RB	B-ADVP
from	IN	B-PP
the	DT	B-NP
bond	NN	I-NP
markets	NNS	I-NP
where	WRB	B-ADVP
the	DT	B-NP
discipline	NN	I-NP
of	IN	B-PP
a	DT	B-NP
prospectus	NN	I-NP
and	CC	O
``	``	O
Use	VB	O
of	IN	B-PP
Proceeds	NNS	B-NP
''	''	B-NP
confirmation	NN	I-NP
allowed	VBD	B-VP
lenders	NNS	B-NP
to	TO	B-VP
audit	VB	I-VP
expenditures	NNS	B-NP
of	IN	B-PP
old	JJ	B-NP
loans	NNS	I-NP
before	IN	B-SBAR
new	JJ	B-NP
loans	NNS	I-NP
were	VBD	B-VP
made	VBN	I-VP
.	.	O

--	:	O
The	DT	B-NP
reward	NN	I-NP
for	IN	B-PP
that	DT	B-NP
reckless	JJ	I-NP
lending	NN	I-NP
was	VBD	B-VP
high	NN	B-NP
reported	VBD	I-NP
earnings	NNS	I-NP
-LRB-	(	O
and	CC	O
management	NN	O
bonuses	NNS	O
-RRB-	)	O
;	:	O
the	DT	B-NP
price	NN	I-NP
,	,	O
a	DT	B-NP
sea	NN	I-NP
of	IN	B-PP
bad	JJ	B-NP
loans	NNS	I-NP
.	.	O

--	:	O
For	IN	B-PP
the	DT	B-NP
past	JJ	I-NP
several	JJ	I-NP
years	NNS	I-NP
,	,	O
the	DT	B-NP
banks	NNS	I-NP
,	,	O
lacking	VBG	B-VP
a	DT	B-NP
private	JJ	I-NP
navy	NN	I-NP
to	TO	B-VP
enforce	VB	I-VP
their	PRP$	B-NP
interests	NNS	I-NP
,	,	O
have	VBP	B-VP
been	VBN	I-VP
pressuring	VBG	I-VP
the	DT	B-NP
U.S.	NNP	I-NP
Treasury	NNP	I-NP
to	TO	B-VP
underwrite	VB	I-VP
their	PRP$	B-NP
